Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,BounceRates,PageValues,SpecialDay,Region,Weekend,VisitorType,Month,TrafficType,OperatingSystems,Browser,Revenue
1,0,0,0,45,0,0,0,2,FALSE,Returning_Visitor,Nov,3,2,5,FALSE
4,79.25,5,500.8,39,0.010638298,20.06500939,0,1,FALSE,Returning_Visitor,Nov,2,2,5,TRUE
3,155.6078431,1,14,108,0.00025974,7.890931935,0,2,FALSE,Returning_Visitor,Dec,10,1,1,TRUE
5,175.9166667,0,0,12,0.013333333,0,0,1,FALSE,Returning_Visitor,Dec,3,3,2,TRUE
7,634.2666667,3,89.5,54,0.012295082,7.448242868,0,3,FALSE,Returning_Visitor,Nov,1,3,2,FALSE
2,49.25,2,17,77,0.011219512,43.99403085,0,1,FALSE,Returning_Visitor,Nov,2,4,1,FALSE
1,16,0,0,77,0,0,0,1,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,2,0.2,0,0,9,FALSE,Returning_Visitor,Nov,3,3,2,FALSE
1,14,0,0,11,0.018181818,0,0,3,TRUE,New_Visitor,Nov,2,1,1,FALSE
0,0,0,0,3,0,0,0,9,FALSE,Returning_Visitor,Nov,2,1,1,FALSE
0,0,0,0,1,0.2,0,0,1,FALSE,Returning_Visitor,Nov,2,2,6,FALSE
10,214.6214286,1,114,36,0.019379845,0,0,1,FALSE,Returning_Visitor,Nov,2,1,1,FALSE
0,0,0,0,5,0.08,0,0,3,FALSE,Returning_Visitor,Nov,13,3,2,FALSE
10,137.5,1,32.5,145,0.001333333,0,0,6,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
0,0,0,0,44,0.004545455,0,0,1,FALSE,New_Visitor,Dec,2,2,2,FALSE
6,237.5,3,347.5,22,0.008,87.94459488,0,1,FALSE,Returning_Visitor,Dec,2,3,2,FALSE
0,0,0,0,9,0.083333333,0,0,2,FALSE,Returning_Visitor,Nov,1,1,1,FALSE
0,0,2,162.5,49,0.004,0,0,1,FALSE,Returning_Visitor,Dec,6,2,2,FALSE
6,62.75,0,0,46,0.007083333,0,0,4,FALSE,Returning_Visitor,Nov,8,1,1,FALSE
8,964.25,6,182.1666667,134,0.028910577,0,0,1,FALSE,Returning_Visitor,Nov,3,3,2,FALSE
2,131.5,2,99,96,0.010550214,0,0,1,FALSE,Returning_Visitor,Nov,2,3,2,FALSE
0,0,0,0,1,0.2,0,0,4,FALSE,Returning_Visitor,Dec,13,2,2,FALSE
2,19,0,0,11,0,0,0,1,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,17,0.017647059,0,0,4,FALSE,Returning_Visitor,Nov,13,3,2,FALSE
0,0,0,0,12,0.025,0,0,3,FALSE,Returning_Visitor,Nov,2,2,6,FALSE
0,0,0,0,100,0.012,0,0,3,FALSE,Returning_Visitor,Dec,1,2,6,FALSE
3,27,0,0,2,0,0,0,2,TRUE,New_Visitor,Nov,2,2,2,TRUE
0,0,4,115.8,95,0.005342081,0,0,3,FALSE,Returning_Visitor,Nov,2,1,1,FALSE
7,152.6964286,2,13,13,0.02,0,0,7,TRUE,Returning_Visitor,Dec,1,2,2,FALSE
0,0,0,0,2,0,0,0,1,TRUE,New_Visitor,Nov,2,1,1,FALSE
18,1012.5,6,114.3333333,106,0.011664747,1.307682317,0,6,FALSE,Returning_Visitor,Nov,13,3,2,FALSE
4,46.04166667,4,93.41666667,75,0.01042524,0,0,1,FALSE,Returning_Visitor,Nov,2,3,2,TRUE
2,17,0,0,30,0.043851852,0,0,1,FALSE,Returning_Visitor,Dec,13,3,2,FALSE
2,105.5,1,437.5,55,0,0,0,4,TRUE,Returning_Visitor,Nov,6,3,2,FALSE
4,54.5,0,0,3,0,0,0,2,FALSE,New_Visitor,Nov,2,1,1,FALSE
1,44.5,0,0,31,0.01,0,0,3,FALSE,Returning_Visitor,Dec,1,1,8,FALSE
3,59.5,0,0,6,0,0,0,8,FALSE,New_Visitor,Dec,6,3,2,FALSE
0,0,0,0,1,0,0,0,3,FALSE,Returning_Visitor,Nov,3,2,2,FALSE
1,5,0,0,37,0,50.07598981,0,7,FALSE,Returning_Visitor,Nov,10,2,5,TRUE
23,322.9416667,0,0,62,0.003037975,7.311892217,0,1,TRUE,Returning_Visitor,Nov,10,2,2,FALSE
0,0,0,0,11,0,0,0,6,FALSE,New_Visitor,Dec,2,1,1,FALSE
2,34.25,0,0,55,0.003636364,0,0,3,FALSE,Returning_Visitor,Nov,13,2,2,FALSE
1,6,0,0,14,0,17.5336164,0,6,TRUE,New_Visitor,Nov,10,2,2,TRUE
11,151.525,6,435.25,72,0,13.77521629,0,4,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,21,0.028571429,0,0,8,TRUE,Returning_Visitor,Nov,1,1,1,TRUE
1,22,0,0,29,0,0,0,8,FALSE,Returning_Visitor,Nov,2,3,2,FALSE
0,0,0,0,8,0.04,0,0,6,TRUE,Returning_Visitor,Dec,2,1,1,FALSE
0,0,1,20,48,0.020408163,0,0,1,TRUE,Returning_Visitor,Dec,10,3,2,FALSE
0,0,0,0,8,0.0125,0,0,1,FALSE,Returning_Visitor,Nov,3,3,2,FALSE
1,5,0,0,30,0,0,0,6,FALSE,Returning_Visitor,Nov,2,2,2,FALSE
1,103,0,0,20,0,19.18108767,0,3,FALSE,New_Visitor,Dec,2,3,2,TRUE
4,21,0,0,7,0.033333333,0,0,1,TRUE,Returning_Visitor,Nov,15,3,2,FALSE
3,44,0,0,15,0.0125,0,0,3,TRUE,Returning_Visitor,Dec,2,3,2,FALSE
0,0,0,0,3,0.066666667,0,0,3,TRUE,Returning_Visitor,Nov,2,1,1,FALSE
2,12,0,0,8,0,0,0,6,FALSE,Returning_Visitor,Dec,10,2,2,FALSE
0,0,0,0,7,0,0,0,9,FALSE,Returning_Visitor,Dec,6,3,2,FALSE
3,116.5,0,0,15,0,0,0,4,TRUE,Returning_Visitor,Dec,6,1,1,FALSE
1,67.5,1,0,11,0,0,0,6,FALSE,New_Visitor,Dec,2,1,1,FALSE
0,0,0,0,95,0.00212766,5.364419268,0,1,FALSE,Returning_Visitor,Nov,1,2,2,TRUE
0,0,0,0,5,0,0,0,1,FALSE,Returning_Visitor,Nov,2,2,10,FALSE
6,169.7916667,0,0,32,0,23.53105656,0,1,FALSE,Returning_Visitor,Dec,1,2,2,FALSE
0,0,0,0,3,0,127.3080148,0,1,FALSE,Returning_Visitor,Dec,2,2,10,TRUE
6,113.25,2,19,23,0.022222222,95.35469341,0,2,FALSE,Returning_Visitor,Dec,2,1,1,TRUE
22,474.4764124,3,167.1428571,92,0.014613095,7.935285933,0,2,FALSE,Returning_Visitor,Nov,13,3,2,TRUE
0,0,0,0,2,0,0,0,1,FALSE,New_Visitor,Nov,2,1,1,FALSE
10,263.3583333,0,0,69,0.012004662,0,0,1,FALSE,Returning_Visitor,Nov,2,3,2,TRUE
0,0,0,0,13,0,0,0,1,TRUE,Returning_Visitor,Dec,2,2,2,FALSE
8,440.4615385,1,0,89,0.012544803,7.329008963,0,1,TRUE,Returning_Visitor,Nov,10,1,1,FALSE
1,42,0,0,19,0,14.14050684,0,4,FALSE,Returning_Visitor,Dec,10,1,1,FALSE
3,80.625,1,54,11,0.037333333,0,0,2,FALSE,Returning_Visitor,Nov,13,3,2,FALSE
1,5,0,0,58,0.008939014,0,0,1,FALSE,Returning_Visitor,Nov,2,3,2,FALSE
6,93.5,0,0,35,0,0,0,7,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,48,0,0,0,1,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
6,48.625,0,0,14,0.001190476,0,0,6,FALSE,Returning_Visitor,Nov,10,3,2,FALSE
9,866.4280303,1,691,36,0.010869565,0,0,1,TRUE,Returning_Visitor,Nov,2,1,1,FALSE
4,234.1666667,0,0,24,0,61.20406619,0,2,FALSE,Returning_Visitor,Nov,10,2,2,TRUE
8,459.3333333,0,0,25,0,81.19520286,0,7,TRUE,Returning_Visitor,Nov,8,3,2,TRUE
0,0,0,0,8,0.05,0,0,1,TRUE,Returning_Visitor,Dec,2,3,2,FALSE
0,0,0,0,13,0,0,0,9,FALSE,New_Visitor,Dec,8,2,2,FALSE
0,0,1,9,48,0.004081633,0,0,1,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
0,0,0,0,21,0.03015873,0,0,1,TRUE,Returning_Visitor,Dec,1,1,2,FALSE
0,0,0,0,13,0,0,0,1,FALSE,Returning_Visitor,Nov,2,2,2,FALSE
0,0,0,0,19,0.021052632,0,0,3,FALSE,Returning_Visitor,Nov,1,3,2,FALSE
15,572.5833333,2,37.5,318,0.004176829,45.15513521,0,1,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
0,0,2,13.5,38,0,0,0,1,FALSE,Returning_Visitor,Dec,3,4,2,FALSE
8,171.75,2,16,49,0.001257862,0,0,1,FALSE,Returning_Visitor,Nov,1,2,2,FALSE
3,46,0,0,59,0,0,0,3,TRUE,Returning_Visitor,Nov,1,2,10,FALSE
0,0,0,0,4,0,0,0,2,FALSE,New_Visitor,Dec,3,3,2,FALSE
0,0,0,0,10,0,0,0,3,FALSE,New_Visitor,Dec,2,4,1,FALSE
3,63.5,0,0,94,0.002150538,0,0,1,TRUE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,4,0.1,0,0,1,FALSE,Returning_Visitor,Dec,13,3,2,FALSE
7,53.75,5,199,77,0,44.1286184,0,2,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
0,0,0,0,8,0,0,0,1,FALSE,Returning_Visitor,Nov,3,6,2,FALSE
0,0,0,0,3,0,0,0,2,FALSE,Returning_Visitor,Nov,3,2,5,FALSE
0,0,0,0,3,0,0,0,3,FALSE,Returning_Visitor,Nov,2,4,2,TRUE
0,0,0,0,6,0.025,0,0,1,FALSE,Returning_Visitor,Nov,2,1,1,FALSE
3,66.375,0,0,85,0.002325581,0,0,4,FALSE,Returning_Visitor,Dec,3,2,2,FALSE
0,0,0,0,6,0.053571429,0,0,1,FALSE,Returning_Visitor,Nov,13,3,2,FALSE
1,32.75,0,0,24,0,8.958652232,0,1,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,10,0.02,0,0,2,FALSE,Returning_Visitor,Nov,8,1,1,TRUE
0,0,0,0,3,0,0,0,3,TRUE,Returning_Visitor,Dec,2,4,1,FALSE
3,96,0,0,12,0.02,0,0,8,FALSE,New_Visitor,Dec,2,3,2,FALSE
0,0,0,0,27,0.014814815,0,0,3,TRUE,Returning_Visitor,Dec,2,2,2,FALSE
8,152,0,0,4,0,0,0,1,FALSE,New_Visitor,Nov,8,2,2,FALSE
0,0,0,0,9,0,0,0,9,FALSE,Returning_Visitor,Nov,6,2,4,FALSE
0,0,0,0,6,0,0,0,1,FALSE,New_Visitor,Nov,11,3,2,FALSE
0,0,0,0,11,0,0,0,2,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
4,178.1666667,4,162.6666667,4,0,0,0,2,FALSE,Returning_Visitor,Dec,1,2,2,FALSE
13,301.5616883,1,14,55,0.007936508,38.60204838,0,1,FALSE,Returning_Visitor,Nov,2,1,1,FALSE
0,0,0,0,5,0.04,0,0,3,TRUE,Returning_Visitor,Dec,2,1,1,FALSE
0,0,0,0,15,0,40.4014481,0,9,FALSE,Returning_Visitor,Dec,2,2,2,TRUE
3,57,0,0,42,0,26.98362279,0,3,FALSE,Returning_Visitor,Dec,1,2,4,FALSE
3,34.25,2,17,60,0.0015625,0,0,1,TRUE,Returning_Visitor,Dec,2,2,2,FALSE
2,7,0,0,20,0.009090909,0,0,1,FALSE,Returning_Visitor,Nov,10,2,2,FALSE
8,164.625,0,0,43,0.002083333,16.35594008,0,3,FALSE,Returning_Visitor,Nov,3,2,2,TRUE
6,331.25,3,365.25,6,0,0,0,7,TRUE,Returning_Visitor,Dec,3,1,2,FALSE
0,0,0,0,28,0.032183908,0,0,1,FALSE,Returning_Visitor,Dec,1,3,2,FALSE
11,286.9333333,0,0,119,0.0032,0,0,3,FALSE,Returning_Visitor,Dec,1,2,2,FALSE
1,13.75,0,0,32,0.000840336,22.95499447,0,2,FALSE,Returning_Visitor,Nov,6,2,2,TRUE
2,42.4,0,0,24,0.025,0,0,3,FALSE,Returning_Visitor,Dec,1,3,2,FALSE
1,46.5,2,418.5,88,0,0,0,1,TRUE,Returning_Visitor,Nov,2,2,2,FALSE
6,133.3333333,1,398,129,0.015662578,6.017563943,0,1,FALSE,Returning_Visitor,Nov,3,3,2,TRUE
0,0,0,0,37,0,0,0,9,TRUE,Returning_Visitor,Nov,2,1,1,FALSE
0,0,0,0,5,0,0,0,3,FALSE,Returning_Visitor,Dec,3,1,1,FALSE
7,198.2585034,4,492.9,81,0.007231405,3.0265717,0,3,TRUE,Returning_Visitor,Nov,6,3,2,FALSE
5,73.125,2,53.5,200,0.003458896,0,0,4,FALSE,Returning_Visitor,Nov,2,2,2,FALSE
1,76.75,0,0,33,0,0,0,1,TRUE,Returning_Visitor,Nov,10,2,2,FALSE
1,25.5,0,0,0,0,0,0,8,FALSE,New_Visitor,Nov,8,1,1,TRUE
0,0,0,0,2,0.2,0,0,3,FALSE,Returning_Visitor,Dec,1,3,7,FALSE
6,358.0833333,1,18,93,0.020408163,0,0,2,FALSE,Returning_Visitor,Nov,1,2,4,FALSE
0,0,0,0,76,0.008,0,0,1,TRUE,Returning_Visitor,Nov,10,1,2,FALSE
0,0,0,0,9,0,0,0,1,TRUE,New_Visitor,Nov,11,3,3,FALSE
0,0,0,0,13,0,0,0,1,FALSE,New_Visitor,Nov,2,2,2,FALSE
3,31.1,0,0,11,0,0,0,1,FALSE,Returning_Visitor,Nov,8,4,5,FALSE
1,27.33333333,0,0,3,0.028571429,0,0,4,FALSE,Returning_Visitor,Nov,8,1,1,FALSE
0,0,0,0,11,0.036363636,0,0,5,FALSE,Returning_Visitor,Dec,6,2,2,FALSE
0,0,0,0,12,0.016666667,0,0,1,TRUE,Returning_Visitor,Nov,13,3,2,FALSE
0,0,0,0,5,0,0,0,3,FALSE,Returning_Visitor,Nov,13,3,2,FALSE
9,186.6730769,0,0,73,0.010295359,0,0,8,TRUE,Returning_Visitor,Nov,2,3,2,FALSE
2,67.5,0,0,65,0.002985075,0,0,1,FALSE,New_Visitor,Dec,2,2,2,FALSE
1,5,1,17.75,93,0.003617021,6.992767815,0,4,TRUE,Returning_Visitor,Dec,3,1,2,FALSE
0,0,0,0,1,0.2,0,0,3,FALSE,Returning_Visitor,Nov,1,2,2,FALSE
3,42.5,0,0,54,0.003508772,70.33953705,0,1,FALSE,Returning_Visitor,Nov,3,2,6,TRUE
0,0,2,34,144,0.005517241,0,0,1,FALSE,Returning_Visitor,Nov,13,2,2,FALSE
0,0,0,0,16,0.04375,0,0,3,FALSE,Returning_Visitor,Nov,13,2,2,FALSE
0,0,0,0,11,0.018181818,0,0,2,FALSE,Returning_Visitor,Dec,3,3,12,FALSE
0,0,1,0,11,0.05,0,0,1,FALSE,Returning_Visitor,Dec,1,3,2,FALSE
0,0,0,0,21,0.021052632,23.82324931,0,1,TRUE,Returning_Visitor,Nov,1,2,2,TRUE
0,0,0,0,3,0.2,0,0,9,TRUE,Returning_Visitor,Nov,1,1,8,FALSE
0,0,0,0,7,0,0,0,2,FALSE,Returning_Visitor,Nov,1,2,2,FALSE
0,0,0,0,5,0,0,0,2,FALSE,Returning_Visitor,Nov,1,2,2,FALSE
0,0,0,0,27,0.014814815,0,0,3,TRUE,Returning_Visitor,Dec,3,3,2,FALSE
1,4,0,0,30,0,0,0,3,TRUE,Returning_Visitor,Nov,2,3,2,FALSE
5,126.25,0,0,15,0.005263158,0,0,2,FALSE,Returning_Visitor,Dec,10,1,1,FALSE
0,0,0,0,17,0,0,0,3,FALSE,Returning_Visitor,Dec,1,2,5,FALSE
0,0,0,0,34,0,0,0,1,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
11,298.0820225,4,138.5,397,0.006959671,9.221243019,0,3,TRUE,Returning_Visitor,Nov,3,1,1,TRUE
5,62,0,0,30,0,0,0,4,FALSE,Returning_Visitor,Nov,2,2,2,FALSE
8,222.875,4,285.625,31,0.005405405,15.26399679,0,1,FALSE,Returning_Visitor,Dec,2,3,2,FALSE
0,0,0,0,4,0.083333333,0,0,2,FALSE,Returning_Visitor,Dec,3,1,1,FALSE
6,131.75,0,0,32,0,0,0,1,TRUE,Returning_Visitor,Dec,2,1,1,FALSE
0,0,0,0,8,0,0,0,1,TRUE,Returning_Visitor,Dec,1,3,2,FALSE
0,0,0,0,48,0.017391304,0,0,5,FALSE,Returning_Visitor,Dec,1,2,2,FALSE
3,182.6428571,3,119.375,64,0.000275482,37.59646822,0,6,FALSE,Returning_Visitor,Nov,2,2,5,TRUE
0,0,0,0,51,0.036,0,0,6,TRUE,Returning_Visitor,Dec,1,2,2,FALSE
4,571.25,1,0,11,0.015384615,0,0,1,TRUE,Returning_Visitor,Nov,2,1,1,FALSE
0,0,0,0,20,0.015,0,0,6,FALSE,Returning_Visitor,Nov,1,2,4,FALSE
2,67.5,0,0,11,0,0,0,3,TRUE,Returning_Visitor,Dec,8,1,1,FALSE
0,0,0,0,15,0,0,0,9,FALSE,Returning_Visitor,Dec,10,2,2,FALSE
3,103,2,58.5,94,0,0,0,7,TRUE,New_Visitor,Nov,2,2,2,FALSE
3,88,0,0,7,0,0,0,1,FALSE,New_Visitor,Dec,2,3,2,FALSE
9,509.8333333,2,23,27,0.020952381,0,0,3,FALSE,Returning_Visitor,Dec,2,1,1,FALSE
2,90,1,47.5,40,0,0,0,3,FALSE,Returning_Visitor,Nov,2,2,10,FALSE
0,0,0,0,3,0,0,0,2,TRUE,New_Visitor,Nov,2,1,1,FALSE
4,226,0,0,81,0.002380952,5.312300227,0,1,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
9,283.25,0,0,38,0,18.60589711,0,9,FALSE,New_Visitor,Nov,20,1,1,TRUE
4,99.125,0,0,38,0,0,0,7,FALSE,Returning_Visitor,Nov,3,4,1,FALSE
4,390.5,0,0,27,0,14.67222588,0,8,FALSE,Returning_Visitor,Dec,2,2,2,TRUE
0,0,0,0,11,0,0,0,3,FALSE,New_Visitor,Dec,2,1,1,FALSE
6,571.5,0,0,49,0.007843137,0,0,3,TRUE,Returning_Visitor,Dec,13,2,2,FALSE
0,0,0,0,5,0.07,0,0,7,FALSE,Returning_Visitor,Nov,13,3,2,FALSE
2,133.5,0,0,4,0,0,0,1,FALSE,New_Visitor,Nov,3,3,2,FALSE
0,0,0,0,33,0,0,0,6,TRUE,New_Visitor,Nov,2,2,2,FALSE
0,0,0,0,2,0.15,0,0,6,TRUE,Returning_Visitor,Nov,3,3,2,FALSE
13,278.1519608,1,46.5,150,7.27E-05,1.529570511,0,2,FALSE,Returning_Visitor,Dec,1,2,2,TRUE
11,227.2272727,0,0,44,0.007719298,0,0,3,TRUE,Returning_Visitor,Nov,8,2,2,FALSE
3,33,0,0,17,0,0,0,1,FALSE,New_Visitor,Dec,2,2,2,TRUE
0,0,0,0,9,0,0,0,1,TRUE,Returning_Visitor,Dec,2,2,4,FALSE
0,0,0,0,4,0.05,0,0,1,FALSE,Returning_Visitor,Nov,13,2,2,FALSE
0,0,0,0,50,0,0,0,1,TRUE,New_Visitor,Dec,8,2,2,FALSE
3,112.75,6,287.5,27,0.013968254,5.772982827,0,1,FALSE,Returning_Visitor,Nov,2,1,1,FALSE
0,0,0,0,2,0,0,0,1,TRUE,Returning_Visitor,Dec,11,2,6,FALSE
0,0,0,0,8,0,0,0,1,FALSE,Returning_Visitor,Nov,10,2,4,FALSE
0,0,0,0,5,0,0,0,1,TRUE,Returning_Visitor,Nov,3,2,2,FALSE
0,0,2,248.5,121,0.009985097,0.624510388,0,1,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
1,10,0,0,9,0,29.62188989,0,9,FALSE,Returning_Visitor,Dec,10,2,2,TRUE
2,115,0,0,97,0.01717251,0,0,3,TRUE,Returning_Visitor,Nov,10,1,1,FALSE
4,55.25,0,0,27,0,0,0,9,FALSE,Returning_Visitor,Nov,3,1,1,FALSE
6,91.75,0,0,11,0,0,0,1,TRUE,Returning_Visitor,Dec,2,2,2,FALSE
15,2657.318056,13,1949.166667,343,0.005315857,0,0,1,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
3,37.5,0,0,18,0,361.7637419,0,3,FALSE,New_Visitor,Nov,2,2,2,TRUE
0,0,0,0,9,0.066666667,0,0,3,TRUE,Returning_Visitor,Dec,1,2,5,FALSE
0,0,0,0,6,0.04,0,0,6,TRUE,New_Visitor,Nov,11,3,2,FALSE
10,274.25,5,247.75,61,0.002739726,48.6094789,0,1,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
0,0,0,0,12,0,0,0,7,FALSE,Returning_Visitor,Dec,3,2,2,FALSE
0,0,0,0,27,0,0,0,9,FALSE,Returning_Visitor,Nov,10,2,2,FALSE
0,0,1,15,103,0.00751634,0,0,4,TRUE,Returning_Visitor,Nov,2,1,1,FALSE
0,0,0,0,7,0,0,0,1,FALSE,New_Visitor,Dec,11,3,2,FALSE
0,0,0,0,1,0.2,0,0,7,FALSE,Returning_Visitor,Nov,3,2,4,FALSE
4,196.5,3,72.5,245,0.007646236,4.770910365,0,1,TRUE,Returning_Visitor,Nov,13,3,2,FALSE
16,427.0666667,3,111,122,0.006547137,86.57772177,0,1,FALSE,Returning_Visitor,Nov,3,1,1,FALSE
12,214.05,0,0,33,0.007317073,0,0,1,FALSE,Returning_Visitor,Dec,2,1,1,FALSE
2,92,2,59.5,39,0.009756098,0,0,1,FALSE,Returning_Visitor,Dec,2,3,2,FALSE
6,86.58333333,2,160,41,0.004545455,27.03986205,0,9,TRUE,New_Visitor,Nov,8,2,2,FALSE
9,65.16666667,0,0,123,0.001538462,10.69237969,0,1,FALSE,New_Visitor,Nov,2,2,1,TRUE
6,218.6666667,0,0,24,0.006896552,23.51599702,0,6,TRUE,Returning_Visitor,Nov,10,1,1,TRUE
0,0,0,0,113,0.003896104,0,0,3,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
0,0,0,0,10,0,0,0,1,FALSE,New_Visitor,Nov,2,2,2,FALSE
4,56.5,2,8,9,0.018181818,0,0,3,TRUE,Returning_Visitor,Nov,6,1,8,FALSE
2,57.5,0,0,16,0,143.4766783,0,9,TRUE,New_Visitor,Dec,2,2,2,TRUE
0,0,0,0,10,0.02,0,0,1,FALSE,Returning_Visitor,Nov,10,2,4,FALSE
2,115.8888889,2,45.5,26,0.003888889,14.50274386,0,1,FALSE,Returning_Visitor,Nov,2,3,2,FALSE
0,0,0,0,60,0.006666667,0,0,3,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
4,131,0,0,10,0.033333333,0,0,4,FALSE,Returning_Visitor,Dec,3,3,2,FALSE
12,202.25,0,0,175,0.006906077,0,0,4,TRUE,Returning_Visitor,Nov,2,2,2,TRUE
0,0,4,8,66,0.022887324,0,0,6,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,3,0,0,0,3,FALSE,Returning_Visitor,Dec,3,2,2,FALSE
3,89.5,0,0,48,0.017687075,20.11392747,0,1,FALSE,Returning_Visitor,Nov,3,4,2,TRUE
2,30,1,0,24,0,0,0,1,FALSE,Returning_Visitor,Dec,2,2,5,FALSE
0,0,0,0,159,0.008962264,0,0,1,FALSE,Returning_Visitor,Nov,2,3,2,TRUE
0,0,0,0,25,0,0,0,3,TRUE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,31,0.019354839,0,0,2,FALSE,Returning_Visitor,Nov,3,2,2,FALSE
4,302.5,0,0,15,0.05,0,0,7,FALSE,Returning_Visitor,Dec,3,3,2,FALSE
2,39.5,0,0,28,0.044166667,0,0,3,FALSE,Returning_Visitor,Dec,2,1,1,FALSE
5,140.25,4,282,4,0,0,0,1,FALSE,New_Visitor,Nov,2,3,2,TRUE
0,0,0,0,13,0.019230769,0,0,6,FALSE,Returning_Visitor,Nov,2,3,2,FALSE
3,38.5,0,0,15,0.023529412,0,0,3,FALSE,Returning_Visitor,Nov,1,1,1,FALSE
0,0,0,0,1,0.2,0,0,8,FALSE,Returning_Visitor,Nov,6,2,2,FALSE
3,92.75,2,7,23,0.008333333,32.4141704,0,6,FALSE,Returning_Visitor,Nov,2,2,2,FALSE
0,0,0,0,17,0,128.8278691,0,5,FALSE,New_Visitor,Dec,2,2,2,TRUE
12,295.9619048,1,0,45,0,21.23244876,0,9,FALSE,Returning_Visitor,Nov,2,2,2,FALSE
3,115.5,0,0,55,0,18.61684302,0,6,TRUE,Returning_Visitor,Nov,2,2,2,TRUE
0,0,0,0,8,0,0,0,1,FALSE,New_Visitor,Dec,2,2,2,FALSE
0,0,0,0,24,0,0,0,3,FALSE,New_Visitor,Dec,2,2,2,FALSE
4,207,0,0,31,0,57.06546413,0,4,FALSE,Returning_Visitor,Dec,1,2,2,FALSE
0,0,1,10,88,0.01247191,0,0,7,FALSE,Returning_Visitor,Nov,1,2,4,FALSE
2,47.5,0,0,23,0,0,0,1,FALSE,Returning_Visitor,Dec,3,1,1,FALSE
0,0,0,0,30,0,100.1655678,0,1,FALSE,Returning_Visitor,Nov,3,4,1,TRUE
0,0,0,0,9,0.007407407,0,0,4,FALSE,Returning_Visitor,Nov,2,3,2,FALSE
0,0,0,0,8,0,0,0,1,FALSE,Returning_Visitor,Dec,1,2,2,FALSE
0,0,0,0,2,0,0,0,3,FALSE,New_Visitor,Nov,2,1,1,FALSE
0,0,0,0,5,0,0,0,1,FALSE,Returning_Visitor,Dec,2,1,1,FALSE
8,269.0416667,3,64.5,171,0.006967985,4.213364204,0,1,FALSE,Returning_Visitor,Nov,1,1,1,TRUE
5,134.5,0,0,11,0,0,0,2,FALSE,Returning_Visitor,Dec,2,3,2,FALSE
4,126.0769231,2,43.33333333,34,0.038927739,48.66071756,0,1,FALSE,Returning_Visitor,Nov,10,3,2,TRUE
2,67.5,0,0,45,0.022727273,0,0,1,FALSE,Returning_Visitor,Nov,1,2,5,FALSE
0,0,0,0,1,0.2,0,0,3,TRUE,Returning_Visitor,Dec,1,3,2,FALSE
0,0,0,0,22,0.004545455,0,0,7,FALSE,Returning_Visitor,Nov,3,2,5,FALSE
5,85.5,0,0,30,0,45.58268367,0,2,TRUE,New_Visitor,Nov,8,2,2,TRUE
15,241.8541667,1,27.5,202,0.004038462,1.606825723,0,1,FALSE,Returning_Visitor,Nov,2,2,2,TRUE
3,130.5,0,0,24,0.003076923,0,0,1,FALSE,Returning_Visitor,Nov,8,1,1,FALSE
0,0,0,0,116,0.00015674,0,0,1,TRUE,Returning_Visitor,Nov,10,2,2,FALSE
6,138.5,0,0,27,0.013095238,0,0,1,FALSE,Returning_Visitor,Dec,2,1,8,FALSE
0,0,0,0,4,0.05,0,0,3,FALSE,Returning_Visitor,Nov,2,3,2,FALSE
2,15,0,0,19,0.0375,28.18955966,0,1,FALSE,Returning_Visitor,Nov,8,3,2,TRUE
0,0,0,0,45,0.004444444,0,0,1,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,8,0.041666667,0,0,4,FALSE,Returning_Visitor,Nov,13,3,2,FALSE
0,0,0,0,1,0.2,0,0,3,TRUE,Returning_Visitor,Dec,1,3,2,FALSE
10,303.9279762,0,0,82,0,11.01940759,0,3,FALSE,Returning_Visitor,Dec,2,2,2,FALSE
0,0,0,0,16,0,0,0,3,TRUE,New_Visitor,Nov,2,3,2,FALSE
0,0,0,0,12,0,0,0,1,FALSE,Returning_Visitor,Nov,2,2,2,FALSE
0,0,0,0,22,0,0,0,8,FALSE,New_Visitor,Nov,2,3,2,FALSE
